mineID,commodity_code,commodity_name,source_column,source_raw_value,status,confirmed_present
601,Fe,Iron,metalMinedIron,0.0,absent,False
602,Fe,Iron,metalMinedIron,0.0,absent,False
603,Fe,Iron,metalMinedIron,0.0,absent,False
604,Fe,Iron,metalMinedIron,0.0,absent,False
605,Fe,Iron,metalMinedIron,0.0,absent,False
606,Fe,Iron,metalMinedIron,0.0,absent,False
607,Fe,Iron,metalMinedIron,0.0,absent,False
608,Fe,Iron,metalMinedIron,0.0,absent,False
609,Fe,Iron,metalMinedIron,0.0,absent,False
610,Fe,Iron,metalMinedIron,0.0,absent,False
612,Fe,Iron,metalMinedIron,0.0,absent,False
613,Fe,Iron,metalMinedIron,0.0,absent,False
614,Fe,Iron,metalMinedIron,0.0,absent,False
615,Fe,Iron,metalMinedIron,0.0,absent,False
616,Fe,Iron,metalMinedIron,0.0,absent,False
617,Fe,Iron,metalMinedIron,0.0,absent,False
618,Fe,Iron,metalMinedIron,0.0,absent,False
619,Fe,Iron,metalMinedIron,0.0,absent,False
620,Fe,Iron,metalMinedIron,0.0,absent,False
623,Fe,Iron,metalMinedIron,0.0,absent,False
624,Fe,Iron,metalMinedIron,0.0,absent,False
625,Fe,Iron,metalMinedIron,0.0,absent,False
626,Fe,Iron,metalMinedIron,0.0,absent,False
627,Fe,Iron,metalMinedIron,0.0,absent,False
629,Fe,Iron,metalMinedIron,0.0,absent,False
630,Fe,Iron,metalMinedIron,0.0,absent,False
631,Fe,Iron,metalMinedIron,0.0,absent,False
632,Fe,Iron,metalMinedIron,0.0,absent,False
633,Fe,Iron,metalMinedIron,0.0,absent,False
634,Fe,Iron,metalMinedIron,0.0,absent,False
635,Fe,Iron,metalMinedIron,0.0,absent,False
636,Fe,Iron,metalMinedIron,0.0,absent,False
637,Fe,Iron,metalMinedIron,0.0,absent,False
638,Fe,Iron,metalMinedIron,0.0,absent,False
639,Fe,Iron,metalMinedIron,0.0,absent,False
640,Fe,Iron,metalMinedIron,0.0,absent,False
641,Fe,Iron,metalMinedIron,0.0,absent,False
642,Fe,Iron,metalMinedIron,0.0,absent,False
643,Fe,Iron,metalMinedIron,0.0,absent,False
644,Fe,Iron,metalMinedIron,0.0,absent,False
645,Fe,Iron,metalMinedIron,0.0,absent,False
646,Fe,Iron,metalMinedIron,0.0,absent,False
647,Fe,Iron,metalMinedIron,0.0,absent,False
648,Fe,Iron,metalMinedIron,0.0,absent,False
649,Fe,Iron,metalMinedIron,0.0,absent,False
650,Fe,Iron,metalMinedIron,0.0,absent,False
651,Fe,Iron,metalMinedIron,0.0,absent,False
652,Fe,Iron,metalMinedIron,0.0,absent,False
653,Fe,Iron,metalMinedIron,0.0,absent,False
654,Fe,Iron,metalMinedIron,0.0,absent,False
655,Fe,Iron,metalMinedIron,1.0,present,True
656,Fe,Iron,metalMinedIron,0.0,absent,False
657,Fe,Iron,metalMinedIron,0.0,absent,False
658,Fe,Iron,metalMinedIron,0.0,absent,False
659,Fe,Iron,metalMinedIron,0.0,absent,False
660,Fe,Iron,metalMinedIron,0.0,absent,False
661,Fe,Iron,metalMinedIron,0.0,absent,False
662,Fe,Iron,metalMinedIron,0.0,absent,False
663,Fe,Iron,metalMinedIron,0.0,absent,False
664,Fe,Iron,metalMinedIron,0.0,absent,False
665,Fe,Iron,metalMinedIron,0.0,absent,False
666,Fe,Iron,metalMinedIron,0.0,absent,False
667,Fe,Iron,metalMinedIron,0.0,absent,False
668,Fe,Iron,metalMinedIron,0.0,absent,False
669,Fe,Iron,metalMinedIron,0.0,absent,False
670,Fe,Iron,metalMinedIron,0.0,absent,False
671,Fe,Iron,metalMinedIron,0.0,absent,False
672,Fe,Iron,metalMinedIron,0.0,absent,False
673,Fe,Iron,metalMinedIron,0.0,absent,False
674,Fe,Iron,metalMinedIron,0.0,absent,False
675,Fe,Iron,metalMinedIron,0.0,absent,False
676,Fe,Iron,metalMinedIron,0.0,absent,False
677,Fe,Iron,metalMinedIron,0.0,absent,False
678,Fe,Iron,metalMinedIron,0.0,absent,False
680,Fe,Iron,metalMinedIron,0.0,absent,False
681,Fe,Iron,metalMinedIron,0.0,absent,False
682,Fe,Iron,metalMinedIron,0.0,absent,False
683,Fe,Iron,metalMinedIron,0.0,absent,False
684,Fe,Iron,metalMinedIron,0.0,absent,False
686,Fe,Iron,metalMinedIron,0.0,absent,False
687,Fe,Iron,metalMinedIron,0.0,absent,False
688,Fe,Iron,metalMinedIron,0.0,absent,False
689,Fe,Iron,metalMinedIron,0.0,absent,False
690,Fe,Iron,metalMinedIron,0.0,absent,False
692,Fe,Iron,metalMinedIron,0.0,absent,False
693,Fe,Iron,metalMinedIron,0.0,absent,False
694,Fe,Iron,metalMinedIron,0.0,absent,False
695,Fe,Iron,metalMinedIron,0.0,absent,False
696,Fe,Iron,metalMinedIron,0.0,absent,False
697,Fe,Iron,metalMinedIron,0.0,absent,False
698,Fe,Iron,metalMinedIron,0.0,absent,False
699,Fe,Iron,metalMinedIron,0.0,absent,False
700,Fe,Iron,metalMinedIron,0.0,absent,False
701,Fe,Iron,metalMinedIron,0.0,absent,False
702,Fe,Iron,metalMinedIron,0.0,absent,False
703,Fe,Iron,metalMinedIron,0.0,absent,False
705,Fe,Iron,metalMinedIron,0.0,absent,False
706,Fe,Iron,metalMinedIron,0.0,absent,False
707,Fe,Iron,metalMinedIron,0.0,absent,False
708,Fe,Iron,metalMinedIron,0.0,absent,False
709,Fe,Iron,metalMinedIron,0.0,absent,False
710,Fe,Iron,metalMinedIron,0.0,absent,False
711,Fe,Iron,metalMinedIron,0.0,absent,False
712,Fe,Iron,metalMinedIron,0.0,absent,False
713,Fe,Iron,metalMinedIron,0.0,absent,False
715,Fe,Iron,metalMinedIron,0.0,absent,False
716,Fe,Iron,metalMinedIron,0.0,absent,False
717,Fe,Iron,metalMinedIron,0.0,absent,False
718,Fe,Iron,metalMinedIron,0.0,absent,False
719,Fe,Iron,metalMinedIron,0.0,absent,False
720,Fe,Iron,metalMinedIron,0.0,absent,False
721,Fe,Iron,metalMinedIron,0.0,absent,False
722,Fe,Iron,metalMinedIron,0.0,absent,False
723,Fe,Iron,metalMinedIron,0.0,absent,False
724,Fe,Iron,metalMinedIron,0.0,absent,False
725,Fe,Iron,metalMinedIron,0.0,absent,False
726,Fe,Iron,metalMinedIron,0.0,absent,False
727,Fe,Iron,metalMinedIron,0.0,absent,False
728,Fe,Iron,metalMinedIron,0.0,absent,False
730,Fe,Iron,metalMinedIron,0.0,absent,False
731,Fe,Iron,metalMinedIron,0.0,absent,False
732,Fe,Iron,metalMinedIron,0.0,absent,False
733,Fe,Iron,metalMinedIron,0.0,absent,False
734,Fe,Iron,metalMinedIron,0.0,absent,False
735,Fe,Iron,metalMinedIron,0.0,absent,False
736,Fe,Iron,metalMinedIron,0.0,absent,False
737,Fe,Iron,metalMinedIron,0.0,absent,False
738,Fe,Iron,metalMinedIron,0.0,absent,False
739,Fe,Iron,metalMinedIron,0.0,absent,False
740,Fe,Iron,metalMinedIron,0.0,absent,False
741,Fe,Iron,metalMinedIron,0.0,absent,False
742,Fe,Iron,metalMinedIron,0.0,absent,False
743,Fe,Iron,metalMinedIron,0.0,absent,False
744,Fe,Iron,metalMinedIron,0.0,absent,False
745,Fe,Iron,metalMinedIron,0.0,absent,False
746,Fe,Iron,metalMinedIron,0.0,absent,False
747,Fe,Iron,metalMinedIron,0.0,absent,False
748,Fe,Iron,metalMinedIron,0.0,absent,False
749,Fe,Iron,metalMinedIron,0.0,absent,False
750,Fe,Iron,metalMinedIron,0.0,absent,False
752,Fe,Iron,metalMinedIron,0.0,absent,False
753,Fe,Iron,metalMinedIron,0.0,absent,False
754,Fe,Iron,metalMinedIron,0.0,absent,False
755,Fe,Iron,metalMinedIron,0.0,absent,False
757,Fe,Iron,metalMinedIron,0.0,absent,False
758,Fe,Iron,metalMinedIron,0.0,absent,False
759,Fe,Iron,metalMinedIron,1.0,present,True
760,Fe,Iron,metalMinedIron,0.0,absent,False
762,Fe,Iron,metalMinedIron,0.0,absent,False
763,Fe,Iron,metalMinedIron,0.0,absent,False
764,Fe,Iron,metalMinedIron,0.0,absent,False
765,Fe,Iron,metalMinedIron,0.0,absent,False
767,Fe,Iron,metalMinedIron,0.0,absent,False
768,Fe,Iron,metalMinedIron,0.0,absent,False
769,Fe,Iron,metalMinedIron,0.0,absent,False
770,Fe,Iron,metalMinedIron,0.0,absent,False
772,Fe,Iron,metalMinedIron,0.0,absent,False
773,Fe,Iron,metalMinedIron,0.0,absent,False
774,Fe,Iron,metalMinedIron,0.0,absent,False
775,Fe,Iron,metalMinedIron,0.0,absent,False
776,Fe,Iron,metalMinedIron,0.0,absent,False
777,Fe,Iron,metalMinedIron,0.0,absent,False
778,Fe,Iron,metalMinedIron,0.0,absent,False
779,Fe,Iron,metalMinedIron,0.0,absent,False
780,Fe,Iron,metalMinedIron,0.0,absent,False
781,Fe,Iron,metalMinedIron,0.0,absent,False
782,Fe,Iron,metalMinedIron,0.0,absent,False
783,Fe,Iron,metalMinedIron,0.0,absent,False
784,Fe,Iron,metalMinedIron,0.0,absent,False
785,Fe,Iron,metalMinedIron,0.0,absent,False
786,Fe,Iron,metalMinedIron,0.0,absent,False
787,Fe,Iron,metalMinedIron,0.0,absent,False
788,Fe,Iron,metalMinedIron,0.0,absent,False
789,Fe,Iron,metalMinedIron,0.0,absent,False
790,Fe,Iron,metalMinedIron,0.0,absent,False
791,Fe,Iron,metalMinedIron,0.0,absent,False
792,Fe,Iron,metalMinedIron,0.0,absent,False
793,Fe,Iron,metalMinedIron,0.0,absent,False
794,Fe,Iron,metalMinedIron,0.0,absent,False
795,Fe,Iron,metalMinedIron,0.0,absent,False
796,Fe,Iron,metalMinedIron,0.0,absent,False
797,Fe,Iron,metalMinedIron,0.0,absent,False
798,Fe,Iron,metalMinedIron,0.0,absent,False
799,Fe,Iron,metalMinedIron,0.0,absent,False
800,Fe,Iron,metalMinedIron,0.0,absent,False
802,Fe,Iron,metalMinedIron,0.0,absent,False
803,Fe,Iron,metalMinedIron,0.0,absent,False
805,Fe,Iron,metalMinedIron,0.0,absent,False
806,Fe,Iron,metalMinedIron,0.0,absent,False
807,Fe,Iron,metalMinedIron,0.0,absent,False
808,Fe,Iron,metalMinedIron,0.0,absent,False
809,Fe,Iron,metalMinedIron,0.0,absent,False
810,Fe,Iron,metalMinedIron,0.0,absent,False
811,Fe,Iron,metalMinedIron,0.0,absent,False
812,Fe,Iron,metalMinedIron,0.0,absent,False
813,Fe,Iron,metalMinedIron,0.0,absent,False
814,Fe,Iron,metalMinedIron,0.0,absent,False
816,Fe,Iron,metalMinedIron,0.0,absent,False
817,Fe,Iron,metalMinedIron,0.0,absent,False
818,Fe,Iron,metalMinedIron,0.0,absent,False
820,Fe,Iron,metalMinedIron,0.0,absent,False
821,Fe,Iron,metalMinedIron,0.0,absent,False
822,Fe,Iron,metalMinedIron,0.0,absent,False
823,Fe,Iron,metalMinedIron,0.0,absent,False
824,Fe,Iron,metalMinedIron,0.0,absent,False
825,Fe,Iron,metalMinedIron,0.0,absent,False
826,Fe,Iron,metalMinedIron,0.0,absent,False
827,Fe,Iron,metalMinedIron,0.0,absent,False
828,Fe,Iron,metalMinedIron,0.0,absent,False
829,Fe,Iron,metalMinedIron,0.0,absent,False
830,Fe,Iron,metalMinedIron,0.0,absent,False
831,Fe,Iron,metalMinedIron,0.0,absent,False
832,Fe,Iron,metalMinedIron,0.0,absent,False
833,Fe,Iron,metalMinedIron,0.0,absent,False
836,Fe,Iron,metalMinedIron,0.0,absent,False
837,Fe,Iron,metalMinedIron,0.0,absent,False
838,Fe,Iron,metalMinedIron,0.0,absent,False
839,Fe,Iron,metalMinedIron,0.0,absent,False
840,Fe,Iron,metalMinedIron,0.0,absent,False
841,Fe,Iron,metalMinedIron,0.0,absent,False
842,Fe,Iron,metalMinedIron,0.0,absent,False
843,Fe,Iron,metalMinedIron,0.0,absent,False
844,Fe,Iron,metalMinedIron,0.0,absent,False
845,Fe,Iron,metalMinedIron,0.0,absent,False
846,Fe,Iron,metalMinedIron,0.0,absent,False
848,Fe,Iron,metalMinedIron,0.0,absent,False
849,Fe,Iron,metalMinedIron,0.0,absent,False
850,Fe,Iron,metalMinedIron,0.0,absent,False
851,Fe,Iron,metalMinedIron,0.0,absent,False
853,Fe,Iron,metalMinedIron,0.0,absent,False
854,Fe,Iron,metalMinedIron,0.0,absent,False
855,Fe,Iron,metalMinedIron,0.0,absent,False
856,Fe,Iron,metalMinedIron,0.0,absent,False
857,Fe,Iron,metalMinedIron,0.0,absent,False
859,Fe,Iron,metalMinedIron,0.0,absent,False
860,Fe,Iron,metalMinedIron,0.0,absent,False
865,Fe,Iron,metalMinedIron,0.0,absent,False
866,Fe,Iron,metalMinedIron,0.0,absent,False
867,Fe,Iron,metalMinedIron,0.0,absent,False
868,Fe,Iron,metalMinedIron,0.0,absent,False
869,Fe,Iron,metalMinedIron,0.0,absent,False
870,Fe,Iron,metalMinedIron,0.0,absent,False
871,Fe,Iron,metalMinedIron,0.0,absent,False
872,Fe,Iron,metalMinedIron,0.0,absent,False
873,Fe,Iron,metalMinedIron,0.0,absent,False
875,Fe,Iron,metalMinedIron,0.0,absent,False
876,Fe,Iron,metalMinedIron,0.0,absent,False
878,Fe,Iron,metalMinedIron,0.0,absent,False
879,Fe,Iron,metalMinedIron,0.0,absent,False
880,Fe,Iron,metalMinedIron,0.0,absent,False
881,Fe,Iron,metalMinedIron,0.0,absent,False
882,Fe,Iron,metalMinedIron,0.0,absent,False
884,Fe,Iron,metalMinedIron,0.0,absent,False
885,Fe,Iron,metalMinedIron,0.0,absent,False
886,Fe,Iron,metalMinedIron,0.0,absent,False
887,Fe,Iron,metalMinedIron,0.0,absent,False
888,Fe,Iron,metalMinedIron,0.0,absent,False
889,Fe,Iron,metalMinedIron,0.0,absent,False
890,Fe,Iron,metalMinedIron,0.0,absent,False
893,Fe,Iron,metalMinedIron,0.0,absent,False
895,Fe,Iron,metalMinedIron,0.0,absent,False
896,Fe,Iron,metalMinedIron,0.0,absent,False
897,Fe,Iron,metalMinedIron,0.0,absent,False
899,Fe,Iron,metalMinedIron,0.0,absent,False
900,Fe,Iron,metalMinedIron,0.0,absent,False
901,Fe,Iron,metalMinedIron,0.0,absent,False
902,Fe,Iron,metalMinedIron,0.0,absent,False
904,Fe,Iron,metalMinedIron,0.0,absent,False
905,Fe,Iron,metalMinedIron,0.0,absent,False
906,Fe,Iron,metalMinedIron,0.0,absent,False
908,Fe,Iron,metalMinedIron,0.0,absent,False
909,Fe,Iron,metalMinedIron,0.0,absent,False
910,Fe,Iron,metalMinedIron,0.0,absent,False
911,Fe,Iron,metalMinedIron,0.0,absent,False
912,Fe,Iron,metalMinedIron,0.0,absent,False
913,Fe,Iron,metalMinedIron,0.0,absent,False
914,Fe,Iron,metalMinedIron,0.0,absent,False
915,Fe,Iron,metalMinedIron,0.0,absent,False
918,Fe,Iron,metalMinedIron,0.0,absent,False
919,Fe,Iron,metalMinedIron,0.0,absent,False
920,Fe,Iron,metalMinedIron,0.0,absent,False
921,Fe,Iron,metalMinedIron,0.0,absent,False
922,Fe,Iron,metalMinedIron,0.0,absent,False
923,Fe,Iron,metalMinedIron,0.0,absent,False
924,Fe,Iron,metalMinedIron,0.0,absent,False
925,Fe,Iron,metalMinedIron,0.0,absent,False
926,Fe,Iron,metalMinedIron,0.0,absent,False
927,Fe,Iron,metalMinedIron,0.0,absent,False
929,Fe,Iron,metalMinedIron,0.0,absent,False
930,Fe,Iron,metalMinedIron,0.0,absent,False
932,Fe,Iron,metalMinedIron,0.0,absent,False
933,Fe,Iron,metalMinedIron,0.0,absent,False
934,Fe,Iron,metalMinedIron,0.0,absent,False
935,Fe,Iron,metalMinedIron,0.0,absent,False
936,Fe,Iron,metalMinedIron,0.0,absent,False
937,Fe,Iron,metalMinedIron,0.0,absent,False
938,Fe,Iron,metalMinedIron,0.0,absent,False
941,Fe,Iron,metalMinedIron,0.0,absent,False
942,Fe,Iron,metalMinedIron,0.0,absent,False
943,Fe,Iron,metalMinedIron,0.0,absent,False
944,Fe,Iron,metalMinedIron,0.0,absent,False
945,Fe,Iron,metalMinedIron,0.0,absent,False
946,Fe,Iron,metalMinedIron,0.0,absent,False
947,Fe,Iron,metalMinedIron,0.0,absent,False
948,Fe,Iron,metalMinedIron,0.0,absent,False
950,Fe,Iron,metalMinedIron,0.0,absent,False
951,Fe,Iron,metalMinedIron,0.0,absent,False
952,Fe,Iron,metalMinedIron,0.0,absent,False
953,Fe,Iron,metalMinedIron,0.0,absent,False
954,Fe,Iron,metalMinedIron,0.0,absent,False
955,Fe,Iron,metalMinedIron,0.0,absent,False
956,Fe,Iron,metalMinedIron,0.0,absent,False
957,Fe,Iron,metalMinedIron,0.0,absent,False
958,Fe,Iron,metalMinedIron,0.0,absent,False
963,Fe,Iron,metalMinedIron,0.0,absent,False
964,Fe,Iron,metalMinedIron,0.0,absent,False
965,Fe,Iron,metalMinedIron,0.0,absent,False
966,Fe,Iron,metalMinedIron,0.0,absent,False
967,Fe,Iron,metalMinedIron,0.0,absent,False
968,Fe,Iron,metalMinedIron,0.0,absent,False
969,Fe,Iron,metalMinedIron,0.0,absent,False
970,Fe,Iron,metalMinedIron,0.0,absent,False
971,Fe,Iron,metalMinedIron,0.0,absent,False
972,Fe,Iron,metalMinedIron,0.0,absent,False
973,Fe,Iron,metalMinedIron,0.0,absent,False
974,Fe,Iron,metalMinedIron,0.0,absent,False
977,Fe,Iron,metalMinedIron,0.0,absent,False
978,Fe,Iron,metalMinedIron,0.0,absent,False
979,Fe,Iron,metalMinedIron,0.0,absent,False
980,Fe,Iron,metalMinedIron,0.0,absent,False
981,Fe,Iron,metalMinedIron,0.0,absent,False
982,Fe,Iron,metalMinedIron,0.0,absent,False
983,Fe,Iron,metalMinedIron,0.0,absent,False
984,Fe,Iron,metalMinedIron,0.0,absent,False
985,Fe,Iron,metalMinedIron,0.0,absent,False
986,Fe,Iron,metalMinedIron,0.0,absent,False
987,Fe,Iron,metalMinedIron,0.0,absent,False
988,Fe,Iron,metalMinedIron,0.0,absent,False
989,Fe,Iron,metalMinedIron,0.0,absent,False
990,Fe,Iron,metalMinedIron,0.0,absent,False
993,Fe,Iron,metalMinedIron,0.0,absent,False
995,Fe,Iron,metalMinedIron,0.0,absent,False
996,Fe,Iron,metalMinedIron,0.0,absent,False
997,Fe,Iron,metalMinedIron,0.0,absent,False
998,Fe,Iron,metalMinedIron,0.0,absent,False
999,Fe,Iron,metalMinedIron,0.0,absent,False
1000,Fe,Iron,metalMinedIron,0.0,absent,False
1001,Fe,Iron,metalMinedIron,1.0,present,True
1002,Fe,Iron,metalMinedIron,0.0,absent,False
1003,Fe,Iron,metalMinedIron,0.0,absent,False
1004,Fe,Iron,metalMinedIron,0.0,absent,False
1005,Fe,Iron,metalMinedIron,0.0,absent,False
1007,Fe,Iron,metalMinedIron,0.0,absent,False
1008,Fe,Iron,metalMinedIron,0.0,absent,False
1009,Fe,Iron,metalMinedIron,0.0,absent,False
1010,Fe,Iron,metalMinedIron,1.0,present,True
1011,Fe,Iron,metalMinedIron,0.0,absent,False
1012,Fe,Iron,metalMinedIron,0.0,absent,False
1013,Fe,Iron,metalMinedIron,0.0,absent,False
1015,Fe,Iron,metalMinedIron,0.0,absent,False
1016,Fe,Iron,metalMinedIron,0.0,absent,False
1017,Fe,Iron,metalMinedIron,0.0,absent,False
1018,Fe,Iron,metalMinedIron,0.0,absent,False
1019,Fe,Iron,metalMinedIron,0.0,absent,False
1020,Fe,Iron,metalMinedIron,0.0,absent,False
1021,Fe,Iron,metalMinedIron,0.0,absent,False
1022,Fe,Iron,metalMinedIron,0.0,absent,False
1023,Fe,Iron,metalMinedIron,0.0,absent,False
1024,Fe,Iron,metalMinedIron,0.0,absent,False
1025,Fe,Iron,metalMinedIron,0.0,absent,False
1026,Fe,Iron,metalMinedIron,0.0,absent,False
1029,Fe,Iron,metalMinedIron,0.0,absent,False
1030,Fe,Iron,metalMinedIron,0.0,absent,False
1031,Fe,Iron,metalMinedIron,0.0,absent,False
1032,Fe,Iron,metalMinedIron,0.0,absent,False
1033,Fe,Iron,metalMinedIron,0.0,absent,False
1034,Fe,Iron,metalMinedIron,0.0,absent,False
1035,Fe,Iron,metalMinedIron,0.0,absent,False
1036,Fe,Iron,metalMinedIron,0.0,absent,False
1038,Fe,Iron,metalMinedIron,0.0,absent,False
1040,Fe,Iron,metalMinedIron,0.0,absent,False
1041,Fe,Iron,metalMinedIron,0.0,absent,False
1042,Fe,Iron,metalMinedIron,0.0,absent,False
1043,Fe,Iron,metalMinedIron,1.0,present,True
1044,Fe,Iron,metalMinedIron,0.0,absent,False
1045,Fe,Iron,metalMinedIron,0.0,absent,False
1046,Fe,Iron,metalMinedIron,0.0,absent,False
1047,Fe,Iron,metalMinedIron,0.0,absent,False
1048,Fe,Iron,metalMinedIron,0.0,absent,False
1049,Fe,Iron,metalMinedIron,0.0,absent,False
1051,Fe,Iron,metalMinedIron,0.0,absent,False
1052,Fe,Iron,metalMinedIron,0.0,absent,False
1053,Fe,Iron,metalMinedIron,0.0,absent,False
1054,Fe,Iron,metalMinedIron,0.0,absent,False
1055,Fe,Iron,metalMinedIron,0.0,absent,False
1056,Fe,Iron,metalMinedIron,0.0,absent,False
1057,Fe,Iron,metalMinedIron,0.0,absent,False
1058,Fe,Iron,metalMinedIron,0.0,absent,False
1059,Fe,Iron,metalMinedIron,0.0,absent,False
1060,Fe,Iron,metalMinedIron,0.0,absent,False
1061,Fe,Iron,metalMinedIron,0.0,absent,False
1062,Fe,Iron,metalMinedIron,0.0,absent,False
1063,Fe,Iron,metalMinedIron,0.0,absent,False
1064,Fe,Iron,metalMinedIron,0.0,absent,False
1065,Fe,Iron,metalMinedIron,0.0,absent,False
1066,Fe,Iron,metalMinedIron,0.0,absent,False
1067,Fe,Iron,metalMinedIron,0.0,absent,False
1068,Fe,Iron,metalMinedIron,0.0,absent,False
1069,Fe,Iron,metalMinedIron,0.0,absent,False
1070,Fe,Iron,metalMinedIron,0.0,absent,False
1071,Fe,Iron,metalMinedIron,0.0,absent,False
1072,Fe,Iron,metalMinedIron,0.0,absent,False
1073,Fe,Iron,metalMinedIron,0.0,absent,False
1074,Fe,Iron,metalMinedIron,0.0,absent,False
1075,Fe,Iron,metalMinedIron,0.0,absent,False
1076,Fe,Iron,metalMinedIron,0.0,absent,False
1077,Fe,Iron,metalMinedIron,0.0,absent,False
1079,Fe,Iron,metalMinedIron,0.0,absent,False
1080,Fe,Iron,metalMinedIron,0.0,absent,False
1081,Fe,Iron,metalMinedIron,0.0,absent,False
1082,Fe,Iron,metalMinedIron,0.0,absent,False
1083,Fe,Iron,metalMinedIron,0.0,absent,False
1084,Fe,Iron,metalMinedIron,0.0,absent,False
1085,Fe,Iron,metalMinedIron,0.0,absent,False
1086,Fe,Iron,metalMinedIron,0.0,absent,False
1087,Fe,Iron,metalMinedIron,0.0,absent,False
1089,Fe,Iron,metalMinedIron,0.0,absent,False
1090,Fe,Iron,metalMinedIron,0.0,absent,False
1091,Fe,Iron,metalMinedIron,0.0,absent,False
1092,Fe,Iron,metalMinedIron,0.0,absent,False
1093,Fe,Iron,metalMinedIron,0.0,absent,False
1094,Fe,Iron,metalMinedIron,0.0,absent,False
1095,Fe,Iron,metalMinedIron,0.0,absent,False
1096,Fe,Iron,metalMinedIron,0.0,absent,False
1097,Fe,Iron,metalMinedIron,0.0,absent,False
1098,Fe,Iron,metalMinedIron,0.0,absent,False
1099,Fe,Iron,metalMinedIron,0.0,absent,False
1100,Fe,Iron,metalMinedIron,0.0,absent,False
1101,Fe,Iron,metalMinedIron,0.0,absent,False
1102,Fe,Iron,metalMinedIron,0.0,absent,False
1103,Fe,Iron,metalMinedIron,0.0,absent,False
1104,Fe,Iron,metalMinedIron,0.0,absent,False
1108,Fe,Iron,metalMinedIron,0.0,absent,False
1109,Fe,Iron,metalMinedIron,0.0,absent,False
1110,Fe,Iron,metalMinedIron,0.0,absent,False
1111,Fe,Iron,metalMinedIron,0.0,absent,False
1112,Fe,Iron,metalMinedIron,0.0,absent,False
1113,Fe,Iron,metalMinedIron,0.0,absent,False
1115,Fe,Iron,metalMinedIron,0.0,absent,False
1117,Fe,Iron,metalMinedIron,0.0,absent,False
1118,Fe,Iron,metalMinedIron,0.0,absent,False
1119,Fe,Iron,metalMinedIron,0.0,absent,False
1120,Fe,Iron,metalMinedIron,0.0,absent,False
1121,Fe,Iron,metalMinedIron,0.0,absent,False
1122,Fe,Iron,metalMinedIron,0.0,absent,False
1123,Fe,Iron,metalMinedIron,0.0,absent,False
1124,Fe,Iron,metalMinedIron,0.0,absent,False
1125,Fe,Iron,metalMinedIron,0.0,absent,False
1126,Fe,Iron,metalMinedIron,0.0,absent,False
1127,Fe,Iron,metalMinedIron,0.0,absent,False
1129,Fe,Iron,metalMinedIron,0.0,absent,False
1130,Fe,Iron,metalMinedIron,0.0,absent,False
1131,Fe,Iron,metalMinedIron,0.0,absent,False
1132,Fe,Iron,metalMinedIron,0.0,absent,False
1133,Fe,Iron,metalMinedIron,0.0,absent,False
1134,Fe,Iron,metalMinedIron,0.0,absent,False
1135,Fe,Iron,metalMinedIron,0.0,absent,False
1136,Fe,Iron,metalMinedIron,0.0,absent,False
1137,Fe,Iron,metalMinedIron,0.0,absent,False
1138,Fe,Iron,metalMinedIron,0.0,absent,False
1139,Fe,Iron,metalMinedIron,0.0,absent,False
1140,Fe,Iron,metalMinedIron,0.0,absent,False
1141,Fe,Iron,metalMinedIron,0.0,absent,False
1142,Fe,Iron,metalMinedIron,0.0,absent,False
1143,Fe,Iron,metalMinedIron,0.0,absent,False
1144,Fe,Iron,metalMinedIron,0.0,absent,False
1145,Fe,Iron,metalMinedIron,0.0,absent,False
1146,Fe,Iron,metalMinedIron,0.0,absent,False
1147,Fe,Iron,metalMinedIron,0.0,absent,False
1148,Fe,Iron,metalMinedIron,0.0,absent,False
1150,Fe,Iron,metalMinedIron,0.0,absent,False
1151,Fe,Iron,metalMinedIron,0.0,absent,False
1152,Fe,Iron,metalMinedIron,0.0,absent,False
1153,Fe,Iron,metalMinedIron,0.0,absent,False
1154,Fe,Iron,metalMinedIron,0.0,absent,False
1155,Fe,Iron,metalMinedIron,0.0,absent,False
1156,Fe,Iron,metalMinedIron,0.0,absent,False
1157,Fe,Iron,metalMinedIron,0.0,absent,False
1158,Fe,Iron,metalMinedIron,0.0,absent,False
1159,Fe,Iron,metalMinedIron,0.0,absent,False
1160,Fe,Iron,metalMinedIron,0.0,absent,False
1161,Fe,Iron,metalMinedIron,0.0,absent,False
1162,Fe,Iron,metalMinedIron,0.0,absent,False
1163,Fe,Iron,metalMinedIron,0.0,absent,False
1164,Fe,Iron,metalMinedIron,0.0,absent,False
1165,Fe,Iron,metalMinedIron,0.0,absent,False
1166,Fe,Iron,metalMinedIron,0.0,absent,False
1167,Fe,Iron,metalMinedIron,0.0,absent,False
1168,Fe,Iron,metalMinedIron,0.0,absent,False
1169,Fe,Iron,metalMinedIron,0.0,absent,False
1170,Fe,Iron,metalMinedIron,0.0,absent,False
1171,Fe,Iron,metalMinedIron,0.0,absent,False
1172,Fe,Iron,metalMinedIron,0.0,absent,False
1173,Fe,Iron,metalMinedIron,0.0,absent,False
1174,Fe,Iron,metalMinedIron,0.0,absent,False
1175,Fe,Iron,metalMinedIron,0.0,absent,False
1176,Fe,Iron,metalMinedIron,0.0,absent,False
1177,Fe,Iron,metalMinedIron,0.0,absent,False
1178,Fe,Iron,metalMinedIron,0.0,absent,False
1179,Fe,Iron,metalMinedIron,0.0,absent,False
1180,Fe,Iron,metalMinedIron,0.0,absent,False
